Average Trip Duration (minutes),Amount of Users,Mode of User type
36.22222222222222,441,1
44.02669404517454,487,1
38.8406374501992,502,1
31.18375241779497,517,1
58.29821073558648,503,1
24.396751740139212,431,1
22.754060324825986,431,1
19.824675324675326,308,1
14.080402010050252,199,1
14.541176470588235,85,1
16.5,84,1
14.764705882352942,51,1
51.833333333333336,18,1
14.928571428571429,14,1
15.428571428571429,7,1
18.6,5,1
25.2,5,1
22.137931034482758,29,1
12.157894736842104,57,1
15.222641509433963,265,1
15.1875,192,1
10.169230769230769,65,1
10.871794871794872,39,1
11.928571428571429,14,1
12.076923076923077,39,1
14.54,50,1
13.881578947368421,76,1
13.815286624203821,157,1
11.513513513513514,296,1
16.424418604651162,516,1
12.64864864864865,370,1
12.764705882352942,255,1
11.518518518518519,162,1
13.076335877862595,131,1
43.0,64,1
13.91304347826087,46,1
19.526315789473685,19,1
12.222222222222221,9,1
6.333333333333333,6,1
12.285714285714286,7,1
15.0,5,1
12.735849056603774,53,1
12.666666666666666,198,1
12.889135254988913,451,1
13.053639846743295,783,1
14.535433070866143,381,1
15.963414634146341,246,1
30.134453781512605,238,1
12.97609561752988,251,1
13.274336283185841,113,1
49.293103448275865,116,1
15.213333333333333,75,1
22.302375809935207,463,1
15.158767772511847,844,1
23.04950495049505,606,1
17.591549295774648,284,1
15.701680672268907,238,1
247.0632183908046,174,1
12.330357142857142,112,1
14.232142857142858,56,1
34.17142857142857,35,1
8.2,10,1
18.22222222222222,9,1
6.666666666666667,3,1
19.0,8,1
11.96078431372549,51,1
11.91005291005291,189,1
51.58076923076923,520,1
13.658056580565805,813,1
13.221932114882506,383,1
14.851063829787234,235,1
17.98326359832636,239,1
15.92962962962963,270,1
32.46440677966102,295,1
20.685393258426966,267,1
107.50733137829911,341,1
17.768633540372672,644,1
17.770392749244714,993,1
93.536,625,1
28.97323600973236,411,1
18.613707165109034,321,1
21.483253588516746,209,1
23.483606557377048,122,1
13.74025974025974,77,1
12.675675675675675,37,1
20.923076923076923,13,1
34.333333333333336,3,1
9.0,5,1
13.666666666666666,3,1
15.514285714285714,35,1
12.070652173913043,184,1
13.671077504725899,529,1
13.378698224852071,845,1
15.011135857461024,449,1
17.192452830188678,265,1
20.738019169329075,313,1
21.43154761904762,336,1
22.431818181818183,352,1
22.27181208053691,298,1
17.316353887399465,373,1
15.945347119645495,677,1
28.584378013500483,1037,1
20.506726457399104,669,1
16.118518518518517,405,1
15.510714285714286,280,1
18.96330275229358,218,1
33.987878787878785,165,1
23.32323232323232,99,1
13.957446808510639,47,1
27.3,30,1
14.263157894736842,19,2
9.75,4,1
20.375,8,1
12.306122448979592,49,1
16.30625,160,1
16.978846153846153,520,1
22.30145278450363,826,1
18.54691689008043,373,1
21.132203389830508,295,1
22.003257328990227,307,1
20.696517412935325,402,1
20.41990291262136,412,1
24.12093023255814,430,1
21.258333333333333,480,1
19.827493261455526,742,1
20.985005767012687,867,1
48.883306320907614,617,1
44.2609649122807,456,1
21.386100386100384,259,1
21.17063492063492,252,1
23.864406779661017,177,1
17.074324324324323,148,1
25.395833333333332,96,1
28.224489795918366,49,1
160.82456140350877,57,2
410.6666666666667,21,1
15.75,8,[1 2]
12.1875,16,1
24.204545454545453,44,1
17.0,86,1
16.275280898876403,178,1
26.564102564102566,273,1
25.370786516853933,445,1
29.463043478260868,460,1
35.8411214953271,535,1
31.93978102189781,548,1
34.568014705882355,544,1
30.21223709369025,523,1
29.05979381443299,485,2
27.595652173913045,460,1
69.09502262443439,442,1
37.945945945945944,444,1
28.75,292,1
92.48878923766816,223,1
659.2984293193717,191,1
286.3355263157895,152,1
14.434343434343434,99,1
12.787878787878787,66,1
37.17910447761194,67,1
22.333333333333332,18,1
22.8,10,1
14.692307692307692,13,1
25.058823529411764,34,1
21.53846153846154,65,1
21.22340425531915,94,1
29.43421052631579,228,1
28.539432176656153,317,2
33.3982683982684,462,1
38.051080550098234,509,1
32.714285714285715,539,1
32.252851711026615,526,1
40.86677908937605,593,1
26.865963855421686,664,1
25.220825852782763,557,1
25.568807339449542,436,1
26.857142857142858,350,1
22.893004115226336,243,1
20.4792899408284,169,1
78.24545454545455,110,1
16.344827586206897,87,1
13.652173913043478,23,1
14.947368421052632,19,1
14.166666666666666,6,1
17.142857142857142,7,1
15.0,3,1
13.796296296296296,54,1
12.4,160,1
12.67490494296578,526,1
13.986536107711139,817,1
17.942928039702235,403,1
20.65126050420168,238,1
17.06201550387597,258,1
19.143790849673202,306,1
20.60677966101695,295,1
22.75095785440613,261,1
21.035135135135135,370,1
17.049707602339183,684,1
35.42070895522388,1072,1
32.14410480349345,687,1
16.123232323232322,495,1
15.274725274725276,273,1
26.544502617801047,191,1
29.666666666666668,108,1
20.431372549019606,51,1
12.529411764705882,17,1
20.0,9,1
15.0,4,1
17.333333333333332,3,1
40.666666666666664,3,1
12.257142857142858,70,1
12.119617224880383,209,1
12.78956834532374,556,1
13.888461538461538,1040,1
15.313807531380753,478,1
21.618110236220474,254,1
23.084870848708487,271,1
29.99056603773585,318,1
20.7319587628866,291,1
22.349206349206348,315,1
20.87112171837709,419,1
21.893854748603353,716,1
17.27315247895229,1069,1
20.519753086419755,810,1
19.159851301115243,538,1
16.361878453038674,362,1
13.354066985645932,209,1
16.75,140,1
11.633333333333333,60,1
13.481481481481481,27,1
12.035714285714286,28,1
16.0,8,1
33.125,8,2
11.222222222222221,9,1
15.323529411764707,68,1
14.506787330316742,221,1
13.1010101010101,594,1
13.474576271186441,944,1
15.015452538631347,453,1
20.176678445229683,283,1
18.104089219330856,269,1
15.592465753424657,292,1
19.654929577464788,284,1
22.281512605042018,238,1
15.79225352112676,284,1
15.734767025089607,558,1
26.382530120481928,996,1
17.679399727148702,733,1
17.17824074074074,432,1
15.893103448275863,290,1
14.785714285714286,196,1
22.381294964028775,139,1
16.059701492537314,67,1
12.666666666666666,39,1
32.76190476190476,21,1
53.333333333333336,12,1
11.8,5,1
10.875,8,1
14.104166666666666,48,1
15.647058823529411,187,1
15.364705882352942,595,1
16.102673796791443,935,1
16.3579418344519,447,1
18.228136882129277,263,1
21.588447653429604,277,1
20.69688385269122,353,1
23.24159021406728,327,1
19.92358803986711,301,1
22.26817042606516,399,1
16.427128427128427,693,1
18.621,1000,1
17.539748953974897,717,1
18.484848484848484,528,1
16.808695652173913,345,1
18.572687224669604,227,1
14.862068965517242,174,1
33.57798165137615,109,1
13.88888888888889,45,1
105.2,25,1
12.0,14,1
31.727272727272727,11,1
44.5,8,1
14.071428571428571,42,1
10.75,144,1
11.76392572944297,377,1
12.994818652849741,772,1
13.7675,400,1
24.41393442622951,244,1
159.14590747330962,281,1
18.96857142857143,350,1
30.27405247813411,343,1
178.10852713178295,258,1
19.673854447439354,371,1
17.889830508474578,708,1
23.20474406991261,801,1
23.58910891089109,606,1
24.10594315245478,387,1
18.992753623188406,276,1
21.965665236051503,233,1
32.009132420091326,219,1
18.938931297709924,131,1
18.507462686567163,67,1
15.043478260869565,69,1
22.470588235294116,34,1
58.6,10,1
18.75,4,1
14.538461538461538,13,1
17.903225806451612,31,1
19.0,88,1
17.39041095890411,146,1
24.618181818181817,275,1
26.396551724137932,348,1
32.80160320641283,499,1
27.081466395112017,491,1
30.601214574898787,494,2
39.2859778597786,542,1
28.48854961832061,524,2
284.72607879924954,533,1
26.784313725490197,510,1
25.540772532188843,466,1
29.718009478672986,422,1
34.70198675496689,302,1
28.852678571428573,224,1
23.785046728971963,214,1
25.122222222222224,180,1
36.57,100,1
1634.3529411764705,68,1
28.833333333333332,54,1
37.21052631578947,19,2
35.75,8,2
38.07692307692308,13,1
22.76,25,1
18.765625,64,1
267.27142857142854,140,1
23.312775330396477,227,1
30.724770642201836,327,1
23.9515306122449,392,1
40.465437788018434,434,1
39.99823321554771,566,1
35.33744855967078,486,2
32.42584745762712,472,1
31.853846153846153,520,1
27.9284332688588,517,1
123.78869778869779,407,1
27.56619718309859,355,1
21.345890410958905,292,1
17.348837209302324,172,1
17.142857142857142,126,1
26.71014492753623,69,1
19.16,25,1
26.22222222222222,18,1
15.25,12,1
26.5,10,1
439.77777777777777,9,1
10.428571428571429,56,1
11.954773869346734,199,1
13.711832061068701,524,1
14.04185520361991,884,1
15.953727506426736,389,1
20.401826484018265,219,1
19.754545454545454,220,1
18.56028368794326,282,1
19.73913043478261,276,1
17.804347826086957,230,1
19.20136518771331,293,1
16.299159663865545,595,1
16.036779324055665,1006,1
18.04032258064516,744,1
18.51196172248804,209,1
18.741626794258373,209,1
22.297619047619047,84,1
23.833333333333332,96,1
12.6,55,1
20.096774193548388,31,1
16.8,10,1
140.0,7,1
16.0,8,1
7.75,4,1
10.067796610169491,59,1
12.672413793103448,232,1
14.250830564784053,602,1
15.627956989247313,930,1
15.760089686098654,446,1
21.806691449814128,269,1
27.823788546255507,227,1
21.504761904761907,315,1
19.79742765273312,311,1
20.843205574912893,287,1
20.168141592920353,339,1
16.52340425531915,705,1
17.757430488974112,1043,1
20.83500717360115,697,1
42.09726962457338,586,1
32.05655526992288,389,1
19.936974789915965,238,1
19.834586466165412,133,1
27.73170731707317,82,1
300.3095238095238,42,1
26.36842105263158,19,1
17.75,8,1
19.142857142857142,7,1
11.0,5,1
14.115942028985508,69,1
15.201581027667984,253,1
14.309644670050762,591,1
15.066252587991718,966,1
27.93421052631579,456,1
17.18320610687023,262,1
23.0,309,1
17.788519637462237,331,1
31.008797653958943,341,1
21.715302491103202,281,1
19.901129943502823,354,1
17.33061224489796,735,1
17.96384479717813,1134,1
28.945,800,1
22.40453074433657,618,1
29.375,392,1
133.9857142857143,280,1
29.778947368421054,190,1
25.00952380952381,105,1
19.566666666666666,60,1
16.8125,16,1
24.25,12,1
17.333333333333332,3,1
35.75,8,1
12.706896551724139,58,1
12.493273542600896,223,1
14.481099656357388,582,1
13.894736842105264,950,1
16.986143187066975,433,1
22.022801302931597,307,1
20.682835820895523,268,1
19.39274924471299,331,1
24.365535248041777,383,1
24.225,320,1
17.630922693266832,401,1
18.136708860759494,790,1
17.066666666666666,1065,1
25.036942675159235,785,1
20.136690647482013,556,1
21.182751540041068,487,1
16.28428093645485,299,1
16.497461928934012,197,1
20.56024096385542,166,1
12.387755102040817,49,1
19.65,20,1
33.1764705882353,17,1
53.0,5,1
9.75,4,1
12.904761904761905,42,1
14.428571428571429,196,1
23.79742173112339,543,1
14.339816933638444,874,1
17.9890590809628,457,1
18.808306709265175,313,1
23.328267477203646,329,1
22.734649122807017,456,1
19.307860262008735,458,1
21.603603603603602,444,1
20.4621359223301,515,1
20.6270783847981,842,1
18.99572192513369,935,1
18.927357032457497,647,1
23.983505154639175,485,1
20.821229050279328,358,1
21.26818181818182,220,1
26.853174603174605,252,1
22.933333333333334,165,1
30.45,80,1
46.602739726027394,73,1
36.935483870967744,62,1
14.7,10,1
9.923076923076923,13,1
38.1764705882353,17,1
19.515151515151516,33,1
16.911392405063292,79,1
26.05185185185185,135,1
23.591836734693878,245,1
19.69256756756757,296,1
22.39189189189189,370,1
45.350746268656714,402,1
22.776041666666668,384,1
29.04823151125402,311,1
22.645833333333332,288,1
23.106870229007633,393,1
53.80825958702065,339,1
105.5579268292683,328,1
321.33858267716533,254,1
14.838461538461539,130,1
16.82608695652174,138,1
69.83435582822086,163,1
15.431372549019608,102,1
16.27659574468085,47,1
28.82456140350877,57,1
20.886363636363637,44,1
24.4,10,1
76.88888888888889,9,2
15.692307692307692,13,1
121.81818181818181,33,1
16.675,80,1
19.401639344262296,122,1
27.08823529411765,238,1
30.87431693989071,366,1
28.15610859728507,442,1
27.655555555555555,540,1
26.75234521575985,533,1
30.920689655172414,580,1
58.01533219761499,587,1
47.0945179584121,529,1
21.676829268292682,492,1
25.376068376068375,351,1
20.232142857142858,56,1
35.01639344262295,61,1
17.432989690721648,97,1
16.132530120481928,83,1
14.622641509433961,53,1
13.75,12,1
8.5,6,1
9.666666666666666,6,1
14.0,2,1
15.75,4,1
10.35897435897436,39,1
13.204301075268818,186,1
13.22156862745098,510,1
13.86059275521405,911,1
72.12832929782083,413,1
19.9609375,256,1
21.503875968992247,258,1
16.27364864864865,296,1
21.92283950617284,324,1
22.449664429530202,298,1
25.38888888888889,396,1
17.222368421052632,760,1
17.245887445887448,1155,1
19.0935441370224,759,1
17.439102564102566,624,1
17.90709046454768,409,1
16.44736842105263,266,1
13.984,125,1
15.614285714285714,70,1
14.59375,32,1
43.53333333333333,15,1
21.8,5,1
10.5,2,1
10.5,10,1
51.166666666666664,60,1
12.721115537848606,251,1
13.24420401854714,647,1
14.302972195589644,1043,1
15.308943089430894,492,1
17.774509803921568,306,1
19.78637770897833,323,1
20.859007832898172,383,1
21.208845208845208,407,1
27.851002865329512,349,1
19.17530864197531,405,1
17.649732620320854,748,1
35.12067510548523,1185,1
139.93167028199565,922,1
22.82490974729242,554,1
145.04123711340208,388,1
34.90553745928339,307,1
64.22916666666667,240,1
19.40909090909091,88,1
15.405405405405405,37,1
22.0,18,1
12.0,8,1
21.5,8,1
64.5,8,1
15.166666666666666,66,1
14.91705069124424,217,1
13.780276816608996,578,1
13.988694758478932,973,1
16.35578947368421,475,1
21.354243542435423,271,1
21.73665480427046,281,1
19.744897959183675,392,1
20.54828660436137,321,1
19.35,340,1
22.184615384615384,390,1
36.596377749029756,773,1
18.028444444444446,1125,1
21.956354300385108,779,1
36.34033613445378,476,1
16.159779614325068,363,1
19.16393442622951,244,1
20.02654867256637,113,1
34.983870967741936,62,1
15.625,16,1
16.666666666666668,9,1
13.375,8,1
11.0,3,1
7.777777777777778,9,1
14.707317073170731,41,1
15.1375,160,1
12.34840425531915,376,1
21.301324503311257,302,1
11.846153846153847,104,1
18.12,25,1
9.85135135135135,74,1
14.710144927536232,69,1
11.421052631578947,95,1
13.157142857142857,70,1
11.359223300970873,206,1
14.645491803278688,488,1
19.763124199743917,781,1
15.887619047619047,525,1
15.085616438356164,292,1
15.682170542635658,258,1
14.804347826086957,184,1
17.594285714285714,175,1
21.523809523809526,105,1
15.125,56,1
17.63157894736842,19,1
13.375,8,1
22.625,8,1
42.0,8,1
17.755555555555556,45,1
12.906593406593407,182,1
15.59447983014862,471,1
13.927360774818402,826,1
16.1931330472103,466,1
16.551204819277107,332,1
22.211920529801326,302,1
21.76829268292683,410,1
20.987437185929647,398,1
19.017073170731706,410,1
23.330543933054393,478,1
22.054123711340207,776,1
34.167095115681235,778,1
23.668639053254438,507,1
30.34090909090909,440,1
24.97411003236246,309,1
73.82105263157895,285,1
22.980295566502463,203,1
24.30909090909091,165,1
1269.2403846153845,104,1
20.85483870967742,62,1
31.403508771929825,57,1
61.06666666666667,15,1
20.94736842105263,19,1
17.285714285714285,21,1
15.11111111111111,27,1
23.274725274725274,91,1
20.783625730994153,171,1
28.618867924528303,265,1
37.69714285714286,350,1
32.236467236467234,351,1
32.56692913385827,508,1
24.00506329113924,395,1
25.669926650366747,409,1
30.11764705882353,408,1
28.347648261758692,489,1
63.68382352941177,408,1
35.94897959183673,392,1
35.16580310880829,386,1
24.335051546391753,388,1
21.7109375,256,1
35.53365384615385,208,1
29.153846153846153,117,1
15.976190476190476,84,1
27.0,96,[1 2]
29.278688524590162,61,2
367.90909090909093,11,1
16.555555555555557,9,1
299.6842105263158,19,1
18.323529411764707,34,1
17.53061224489796,49,1
21.89344262295082,122,1
24.331838565022423,223,1
29.33641975308642,324,1
27.973063973063972,297,1
32.89655172413793,319,1
30.19106699751861,403,1
26.243827160493826,324,1
26.471544715447155,369,1
27.835585585585587,444,1
25.201327433628318,452,1
19.42562929061785,437,1
50.308056872037916,422,1
62.26625386996904,323,1
23.103734439834025,241,1
32.34146341463415,164,1
27.17948717948718,78,1
21.81081081081081,37,1
24.22222222222222,18,1
31.071428571428573,14,1
8.75,4,1
4.0,2,1
11.069767441860465,43,1
12.933734939759036,166,1
14.11597374179431,457,1
15.678909952606634,844,1
14.992840095465393,419,1
25.59726962457338,293,1
21.75,256,1
22.883656509695292,361,1
59.154639175257735,388,1
28.26791277258567,321,1
24.696236559139784,372,1
18.294197031039136,741,1
16.11846001974334,1013,1
19.40700808625337,742,1
38.27620967741935,496,1
18.855696202531647,395,1
21.210526315789473,209,1
72.3695652173913,138,1
23.840579710144926,69,1
27.444444444444443,45,1
734.4705882352941,17,1
21.444444444444443,9,1
19.428571428571427,7,1
12.0,10,1
13.030303030303031,66,1
16.422857142857143,175,1
14.08316430020284,493,1
13.522058823529411,816,1
14.74401913875598,418,1
24.506276150627617,239,1
17.32982456140351,285,1
88.65183246073299,382,1
16.836206896551722,348,1
18.73170731707317,410,1
45.195238095238096,420,1
18.8,575,1
37.69379310344828,725,1
16.55206286836935,509,1
23.44871794871795,390,1
23.920754716981133,265,1
21.304761904761904,210,1
20.136690647482013,139,1
135.24096385542168,83,1
25.575342465753426,73,1
207.90384615384616,52,1
22.75,20,1
13.142857142857142,7,2
19.875,8,1
22.91304347826087,23,1
27.88095238095238,42,1
26.61111111111111,108,1
20.944444444444443,162,1
24.542124542124544,273,1
32.56687898089172,314,1
33.730366492146594,382,1
30.301470588235293,408,1
47.30861244019139,418,1
26.344086021505376,372,1
31.009389671361504,426,1
28.372916666666665,480,1
27.220224719101125,445,1
30.835920177383592,451,1
130.35214446952597,443,1
32.77122641509434,424,1
172.86898395721926,374,1
39.255319148936174,235,1
22.214084507042255,710,1
32.11578947368421,95,1
32.84615384615385,39,1
692.421052631579,19,1
3211.923076923077,13,1
37.666666666666664,12,1
11.971428571428572,35,1
12.442622950819672,122,1
14.648148148148149,324,1
13.60655737704918,671,1
14.559895833333334,384,1
23.345724907063197,269,1
28.935018050541515,277,1
57.07941176470588,340,1
19.87702265372168,309,1
62.799283154121866,279,1
22.142857142857142,385,1
23.76822429906542,535,1
38.214035087719296,855,1
17.59148264984227,634,1
18.620390455531453,461,1
22.392572944297083,377,1
23.78368794326241,282,1
16.372670807453417,161,1
15.510204081632653,98,1
127.89024390243902,82,1
20.548387096774192,31,1
23.428571428571427,14,1
19.0,8,1
12.384615384615385,13,1
9.704918032786885,61,1
11.442028985507246,138,1
13.047961630695443,417,1
22.18759231905465,677,1
18.188585607940446,403,1
15.295652173913043,230,1
13.436507936507937,126,1
