dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1515279600,2018-01-06 23:00:00 +0000 UTC,4975802,,,,255.63,255.15,257.15,1016,,,54,6,290,,,,,,,,,90,600,Snow,light snow,13n
1515283200,2018-01-07 00:00:00 +0000 UTC,4975802,,,,255.48,255.15,256.15,1017,,,49,7,290,,,,,,,,,20,600,Snow,light snow,13n
1515286800,2018-01-07 01:00:00 +0000 UTC,4975802,,,,254.66,254.15,256.15,1018,,,49,6,290,,,,,,,,,1,600,Snow,light snow,13n
1515290400,2018-01-07 02:00:00 +0000 UTC,4975802,,,,254.48,254.15,255.15,1019,,,49,4,290,,,,,,,,,1,800,Clear,sky is clear,01n
1515294000,2018-01-07 03:00:00 +0000 UTC,4975802,,,,254.31,253.15,255.15,1020,,,49,6,300,,,,,,,,,1,800,Clear,sky is clear,01n
1515297600,2018-01-07 04:00:00 +0000 UTC,4975802,,,,253.47,252.15,255.15,1021,,,48,6,300,,,,,,,,,1,800,Clear,sky is clear,01n
1515301200,2018-01-07 05:00:00 +0000 UTC,4975802,,,,252.47,250.15,254.15,1022,,,53,5,300,,,,,,,,,1,800,Clear,sky is clear,01n
1515304800,2018-01-07 06:00:00 +0000 UTC,4975802,,,,252.77,252.15,254.15,1022,,,53,6,300,,,,,,,,,1,800,Clear,sky is clear,01n
1515308400,2018-01-07 07:00:00 +0000 UTC,4975802,,,,252.36,251.15,254.15,1023,,,53,6,300,,,,,,,,,1,800,Clear,sky is clear,01n
1515312000,2018-01-07 08:00:00 +0000 UTC,4975802,,,,251.76,251.15,253.15,1024,,,53,7,300,,,,,,,,,1,800,Clear,sky is clear,01n
1515315600,2018-01-07 09:00:00 +0000 UTC,4975802,,,,251.36,251.15,252.15,1025,,,57,4,290,,,,,,,,,1,800,Clear,sky is clear,01n
1515319200,2018-01-07 10:00:00 +0000 UTC,4975802,,,,251.15,251.15,251.15,1026,,,57,2,0,,,,,,,,,1,800,Clear,sky is clear,01n
1515322800,2018-01-07 11:00:00 +0000 UTC,4975802,,,,250.95,250.15,251.15,1027,,,57,2,0,,,,,,,,,1,800,Clear,sky is clear,01n
1515326400,2018-01-07 12:00:00 +0000 UTC,4975802,,,,250.74,249.15,251.15,1028,,,57,1,0,,,,,,,,,1,800,Clear,sky is clear,01n
1515330000,2018-01-07 13:00:00 +0000 UTC,4975802,,,,250.73,250.15,252.15,1028,,,58,2,270,,,,,,,,,1,800,Clear,sky is clear,01d
1515333600,2018-01-07 14:00:00 +0000 UTC,4975802,,,,251.69,250.15,254.15,1029,,,49,3,0,,,,,,,,,1,800,Clear,sky is clear,01d
1515337200,2018-01-07 15:00:00 +0000 UTC,4975802,,,,254.54,252.15,256.15,1030,,,45,1,0,,,,,,,,,1,800,Clear,sky is clear,01d
1515340800,2018-01-07 16:00:00 +0000 UTC,4975802,,,,255.74,250.15,259.15,1029,,,38,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1515344400,2018-01-07 17:00:00 +0000 UTC,4975802,,,,258.7900156,256.15,262.15,1028,,,35,3,320,,,,,,,,,1,800,Clear,sky is clear,01d
1515348000,2018-01-07 18:00:00 +0000 UTC,4975802,,,,260.7900156,259.15,264.15,1027,,,30,2,275,,,,,,,,,1,800,Clear,sky is clear,01d
1515351600,2018-01-07 19:00:00 +0000 UTC,4975802,,,,262.1099844,260.15,265.15,1027,,,28,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1515355200,2018-01-07 20:00:00 +0000 UTC,4975802,,,,262.47,261.15,264.15,1027,,,30,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1515358800,2018-01-07 21:00:00 +0000 UTC,4975802,,,,261.94,261.15,262.15,1027,,,30,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1515362400,2018-01-07 22:00:00 +0000 UTC,4975802,,,,261.82,261.15,262.15,1027,,,35,2,239,,,,,,,,,20,801,Clouds,few clouds,02n
1515366000,2018-01-07 23:00:00 +0000 UTC,4975802,,,,260.2900156,259.15,261.15,1027,,,35,4,237,,,,,,,,,1,800,Clear,sky is clear,01n
1515369600,2018-01-08 00:00:00 +0000 UTC,4975802,,,,259.6099844,258.15,262.15,1026,,,42,4,237,,,,,,,,,40,802,Clouds,scattered clouds,03n
1515373200,2018-01-08 01:00:00 +0000 UTC,4975802,,,,259.2900156,257.15,261.15,1025,,,46,2,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515376800,2018-01-08 02:00:00 +0000 UTC,4975802,,,,259.9500156,257.15,261.15,1024,,,46,1,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515380400,2018-01-08 03:00:00 +0000 UTC,4975802,,,,261.32,260.15,262.15,1023,,,43,1,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515384000,2018-01-08 04:00:00 +0000 UTC,4975802,,,,261.63,261.15,262.15,1022,,,43,1,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515387600,2018-01-08 05:00:00 +0000 UTC,4975802,,,,262.48,261.15,264.15,1021,,,40,5,241,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515391200,2018-01-08 06:00:00 +0000 UTC,4975802,,,,262.3,261.15,263.15,1022,,,66,4,220,,,,,,,,,90,600,Snow,light snow,13n
1515394800,2018-01-08 07:00:00 +0000 UTC,4975802,,,,262.15,262.15,262.15,1021,,,78,4,210,,,,,,,,,90,600,Snow,light snow,13n
1515394800,2018-01-08 07:00:00 +0000 UTC,4975802,,,,262.15,262.15,262.15,1021,,,78,4,210,,,,,,,,,90,701,Mist,mist,50n
1515398400,2018-01-08 08:00:00 +0000 UTC,4975802,,,,261.94,261.15,262.15,1021,,,85,5,220,,,,,,,,,90,600,Snow,light snow,13n
1515402000,2018-01-08 09:00:00 +0000 UTC,4975802,,,,262.28,260.15,264.15,1020,,,52,1,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515405600,2018-01-08 10:00:00 +0000 UTC,4975802,,,,262.07,257.15,265.15,1020,,,48,4,241,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515409200,2018-01-08 11:00:00 +0000 UTC,4975802,,,,262.39,257.15,265.15,1021,,,61,2,220,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515412800,2018-01-08 12:00:00 +0000 UTC,4975802,,,,263.93,262.15,265.15,1020,,,52,1,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515416400,2018-01-08 13:00:00 +0000 UTC,4975802,,,,263.43,260.15,265.15,1020,,,57,1,0,,,,,,,,,90,804,Clouds,overcast clouds,04d
1515420000,2018-01-08 14:00:00 +0000 UTC,4975802,,,,263.86,260.15,266.15,1020,,,52,4,221,,,,,,,,,90,804,Clouds,overcast clouds,04d
1515423600,2018-01-08 15:00:00 +0000 UTC,4975802,,,,264.94,261.15,267.15,1020,,,72,1,170,,,,,,,,,90,600,Snow,light snow,13d
1515427200,2018-01-08 16:00:00 +0000 UTC,4975802,,,,266.56,265.15,267.15,1020,,,79,4,221,,,,,,,,,90,600,Snow,light snow,13d
1515430800,2018-01-08 17:00:00 +0000 UTC,4975802,,,,265.91,262.15,269.15,1017,,,49,1,0,,,,,,,,,90,804,Clouds,overcast clouds,04d
1515434400,2018-01-08 18:00:00 +0000 UTC,4975802,,,,266.59,263.15,269.15,1016,,,49,2,170,,,,,,,,,90,600,Snow,light snow,13d
1515438000,2018-01-08 19:00:00 +0000 UTC,4975802,,,,267.26,264.15,270.15,1014,,,49,2,160,,,,,,,,,90,600,Snow,light snow,13d
1515441600,2018-01-08 20:00:00 +0000 UTC,4975802,,,,268.42,265.15,271.15,1013,,,46,2,160,,,,,,,,,90,600,Snow,light snow,13d
1515445200,2018-01-08 21:00:00 +0000 UTC,4975802,,,,268.92,266.15,272.15,1012,,,46,5,211,,,,,,,,,90,804,Clouds,overcast clouds,04d
1515448800,2018-01-08 22:00:00 +0000 UTC,4975802,,,,269.08,266.15,272.15,1012,,,54,3,220,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515452400,2018-01-08 23:00:00 +0000 UTC,4975802,,,,268.92,265.15,271.15,1013,,,79,1,0,,,,,,,,,90,600,Snow,light snow,13n
1515456000,2018-01-09 00:00:00 +0000 UTC,4975802,,,,269.43,265.15,271.15,1012,,,79,5,229,,,,,,,,,40,600,Snow,light snow,13n
1515456000,2018-01-09 00:00:00 +0000 UTC,4975802,,,,269.43,265.15,271.15,1012,,,79,5,229,,,,,,,,,40,701,Mist,mist,50n
1515459600,2018-01-09 01:00:00 +0000 UTC,4975802,,,,269.59,264.15,272.15,1012,,,79,5,229,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515463200,2018-01-09 02:00:00 +0000 UTC,4975802,,,,268.75,264.15,271.15,1012,,,79,2,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515466800,2018-01-09 03:00:00 +0000 UTC,4975802,,,,269.26,265.15,271.15,1012,,,79,1,0,,,,,,,,,75,803,Clouds,broken clouds,04n
1515470400,2018-01-09 04:00:00 +0000 UTC,4975802,,,,269.09,265.15,271.15,1012,,,79,2,0,,,,,,,,,1,800,Clear,sky is clear,01n
1515474000,2018-01-09 05:00:00 +0000 UTC,4975802,,,,269.09,264.15,272.15,1012,,,86,1,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515477600,2018-01-09 06:00:00 +0000 UTC,4975802,,,,268.74,263.15,272.15,1011,,,86,2,0,,,,,,,,,75,803,Clouds,broken clouds,04n
1515481200,2018-01-09 07:00:00 +0000 UTC,4975802,,,,269.41,264.15,272.15,1011,,,80,1,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515484800,2018-01-09 08:00:00 +0000 UTC,4975802,,,,269.91,268.15,271.15,1011,,,86,5,227,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515488400,2018-01-09 09:00:00 +0000 UTC,4975802,,,,270.3,268.15,272.15,1010,,,80,2,190,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515492000,2018-01-09 10:00:00 +0000 UTC,4975802,,,,269.91,267.15,271.15,1010,,,86,1,0,,,,,,,,,1,800,Clear,sky is clear,01n
1515495600,2018-01-09 11:00:00 +0000 UTC,4975802,,,,268.24,263.15,271.15,1011,,,86,5,247,,,,,,,,,20,801,Clouds,few clouds,02n
1515499200,2018-01-09 12:00:00 +0000 UTC,4975802,,,,267.9,263.15,271.15,1011,,,92,5,247,,,,,,,,,90,600,Snow,light snow,13n
1515502800,2018-01-09 13:00:00 +0000 UTC,4975802,,,,268.23,264.15,271.15,1012,,,86,1,0,,,,,,,,,90,600,Snow,light snow,13d
1515506400,2018-01-09 14:00:00 +0000 UTC,4975802,,,,269.4,265.15,272.15,1013,,,80,4,273,,,,,,,,,1,600,Snow,light snow,13d
1515506400,2018-01-09 14:00:00 +0000 UTC,4975802,,,,269.4,265.15,272.15,1013,,,80,4,273,,,,,,,,,1,701,Mist,mist,50d
1515510000,2018-01-09 15:00:00 +0000 UTC,4975802,,,,272.24,269.15,275.15,1014,,,69,4,273,,,,,,,,,1,600,Snow,light snow,13d
1515510000,2018-01-09 15:00:00 +0000 UTC,4975802,,,,272.24,269.15,275.15,1014,,,69,4,273,,,,,,,,,1,701,Mist,mist,50d
1515513600,2018-01-09 16:00:00 +0000 UTC,4975802,,,,275.15,275.15,275.15,1014,,,74,6,300,,,,,,,,,75,803,Clouds,broken clouds,04d
1515517200,2018-01-09 17:00:00 +0000 UTC,4975802,,,,275.63,275.15,276.15,1014,,,51,7,290,,,,,,,,,20,801,Clouds,few clouds,02d
1515520800,2018-01-09 18:00:00 +0000 UTC,4975802,,,,275.98,275.15,277.15,1014,,,51,8,310,,,,,,,,,1,800,Clear,sky is clear,01d
1515524400,2018-01-09 19:00:00 +0000 UTC,4975802,,,,275.98,275.15,277.15,1015,,,44,6,300,,,,,,,,,1,800,Clear,sky is clear,01d
1515528000,2018-01-09 20:00:00 +0000 UTC,4975802,,,,276.14,275.15,277.15,1016,,,44,4,290,,,,,,,,,40,802,Clouds,scattered clouds,03d
1515531600,2018-01-09 21:00:00 +0000 UTC,4975802,,,,275.83,275.15,277.15,1017,,,47,3,290,,,,,,,,,75,803,Clouds,broken clouds,04d
1515535200,2018-01-09 22:00:00 +0000 UTC,4975802,,,,274.81,274.15,275.15,1018,,,47,1,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515538800,2018-01-09 23:00:00 +0000 UTC,4975802,,,,273.82,273.15,274.15,1019,,,71,2,310,,,,,,,,,40,802,Clouds,scattered clouds,03n
1515542400,2018-01-10 00:00:00 +0000 UTC,4975802,,,,273.48,272.15,274.15,1021,,,71,5,310,,,,,,,,,20,801,Clouds,few clouds,02n
1515546000,2018-01-10 01:00:00 +0000 UTC,4975802,,,,272.65,272.15,273.15,1022,,,71,8,300,,,,,,,,,40,802,Clouds,scattered clouds,03n
1515549600,2018-01-10 02:00:00 +0000 UTC,4975802,,,,272.15,272.15,272.15,1023,,,54,2,290,,,,,,,,,20,801,Clouds,few clouds,02n
1515553200,2018-01-10 03:00:00 +0000 UTC,4975802,,,,271.15,271.15,271.15,1023,,,58,4,290,,,,,,,,,1,800,Clear,sky is clear,01n
1515556800,2018-01-10 04:00:00 +0000 UTC,4975802,,,,270.94,270.15,271.15,1025,,,58,1,0,,,,,,,,,1,800,Clear,sky is clear,01n
1515560400,2018-01-10 05:00:00 +0000 UTC,4975802,,,,269.13,266.15,270.15,1025,,,63,2,0,,,,,,,,,1,800,Clear,sky is clear,01n
1515564000,2018-01-10 06:00:00 +0000 UTC,4975802,,,,267.77,264.15,270.15,1026,,,63,2,0,,,,,,,,,1,800,Clear,sky is clear,01n
1515567600,2018-01-10 07:00:00 +0000 UTC,4975802,,,,266.89,261.15,270.15,1027,,,63,2,0,,,,,,,,,1,800,Clear,sky is clear,01n
1515571200,2018-01-10 08:00:00 +0000 UTC,4975802,,,,266.22,261.15,270.15,1028,,,63,2,0,,,,,,,,,1,800,Clear,sky is clear,01n
1515574800,2018-01-10 09:00:00 +0000 UTC,4975802,,,,266.06,261.15,269.15,1028,,,62,2,330,,,,,,,,,1,800,Clear,sky is clear,01n
1515578400,2018-01-10 10:00:00 +0000 UTC,4975802,,,,265.22,259.15,268.15,1028,,,62,1,320,,,,,,,,,1,800,Clear,sky is clear,01n
1515582000,2018-01-10 11:00:00 +0000 UTC,4975802,,,,263.71,259.15,268.15,1029,,,62,1,6,,,,,,,,,1,800,Clear,sky is clear,01n
1515585600,2018-01-10 12:00:00 +0000 UTC,4975802,,,,261.2099844,256.15,266.15,1029,,,73,1,6,,,,,,,,,1,800,Clear,sky is clear,01n
1515589200,2018-01-10 13:00:00 +0000 UTC,4975802,,,,261.34,256.15,267.15,1030,,,73,1,6,,,,,,,,,1,800,Clear,sky is clear,01d
1515592800,2018-01-10 14:00:00 +0000 UTC,4975802,,,,262.33,257.15,269.15,1031,,,68,1,0,,,,,,,,,1,800,Clear,sky is clear,01d
1515596400,2018-01-10 15:00:00 +0000 UTC,4975802,,,,266.04,261.15,271.15,1031,,,58,2,210,,,,,,,,,1,800,Clear,sky is clear,01d
1515600000,2018-01-10 16:00:00 +0000 UTC,4975802,,,,269.93,265.15,273.15,1031,,,54,1,236,,,,,,,,,1,800,Clear,sky is clear,01d
1515603600,2018-01-10 17:00:00 +0000 UTC,4975802,,,,271.59,269.15,274.15,1030,,,47,1,0,,,,,,,,,1,800,Clear,sky is clear,01d
1515607200,2018-01-10 18:00:00 +0000 UTC,4975802,,,,272.61,271.15,274.15,1029,,,47,1,0,,,,,,,,,1,800,Clear,sky is clear,01d
1515610800,2018-01-10 19:00:00 +0000 UTC,4975802,,,,273.79,272.15,275.15,1028,,,43,1,170,,,,,,,,,1,800,Clear,sky is clear,01d
1515614400,2018-01-10 20:00:00 +0000 UTC,4975802,,,,274.65,274.15,275.15,1028,,,43,2,130,,,,,,,,,1,800,Clear,sky is clear,01d
1515618000,2018-01-10 21:00:00 +0000 UTC,4975802,,,,274.49,274.15,275.15,1028,,,47,2,170,,,,,,,,,1,800,Clear,sky is clear,01d
1515621600,2018-01-10 22:00:00 +0000 UTC,4975802,,,,273.51,272.15,275.15,1029,,,54,3,198,,,,,,,,,1,800,Clear,sky is clear,01n
1515625200,2018-01-10 23:00:00 +0000 UTC,4975802,,,,270.6,269.15,272.15,1029,,,54,5,209,,,,,,,,,1,800,Clear,sky is clear,01n
1515628800,2018-01-11 00:00:00 +0000 UTC,4975802,,,,269.11,266.15,272.15,1029,,,63,1,170,,,,,,,,,1,800,Clear,sky is clear,01n
1515632400,2018-01-11 01:00:00 +0000 UTC,4975802,,,,269.08,265.15,272.15,1028,,,63,2,180,,,,,,,,,1,800,Clear,sky is clear,01n
1515636000,2018-01-11 02:00:00 +0000 UTC,4975802,,,,269.43,265.15,272.15,1027,,,68,3,180,,,,,,,,,1,800,Clear,sky is clear,01n
1515639600,2018-01-11 03:00:00 +0000 UTC,4975802,,,,270.77,267.15,274.15,1028,,,68,5,220,,,,,,,,,20,801,Clouds,few clouds,02n
1515643200,2018-01-11 04:00:00 +0000 UTC,4975802,,,,271.61,270.15,274.15,1027,,,63,2,180,,,,,,,,,20,801,Clouds,few clouds,02n
1515646800,2018-01-11 05:00:00 +0000 UTC,4975802,,,,272.49,271.15,274.15,1027,,,68,1,0,,,,,,,,,1,800,Clear,sky is clear,01n
1515650400,2018-01-11 06:00:00 +0000 UTC,4975802,,,,272.65,271.15,274.15,1026,,,68,1,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515654000,2018-01-11 07:00:00 +0000 UTC,4975802,,,,272.84,272.15,274.15,1025,,,68,5,190,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515657600,2018-01-11 08:00:00 +0000 UTC,4975802,,,,273.16,272.15,275.15,1026,,,80,1,0,,,,,,,,,40,802,Clouds,scattered clouds,03n
1515661200,2018-01-11 09:00:00 +0000 UTC,4975802,,,,273.65,272.15,275.15,1026,,,74,1,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515664800,2018-01-11 10:00:00 +0000 UTC,4975802,,,,273.82,272.15,275.15,1026,,,80,6,227,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515668400,2018-01-11 11:00:00 +0000 UTC,4975802,,,,274.57,274.15,275.15,1026,,,86,5,226,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515672000,2018-01-11 12:00:00 +0000 UTC,4975802,,,,274.49,272.15,276.15,1026,,,86,5,226,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515675600,2018-01-11 13:00:00 +0000 UTC,4975802,,,,274.12,272.15,276.15,1026,,,82,5,226,,,,,,,,,75,803,Clouds,broken clouds,04d
1515679200,2018-01-11 14:00:00 +0000 UTC,4975802,,,,274.79,273.15,276.15,1026,,,86,1,0,,,,,,,,,90,804,Clouds,overcast clouds,04d
1515682800,2018-01-11 15:00:00 +0000 UTC,4975802,,,,276.66,274.15,279.15,1026,,,86,5,225,,,,,,,,,90,804,Clouds,overcast clouds,04d
1515686400,2018-01-11 16:00:00 +0000 UTC,4975802,,,,278.15,276.15,280.15,1025,,,81,1,180,,,,,,,,,40,802,Clouds,scattered clouds,03d
1515690000,2018-01-11 17:00:00 +0000 UTC,4975802,,,,279.63,277.15,282.15,1024,,,70,2,180,,,,,,,,,20,801,Clouds,few clouds,02d
1515693600,2018-01-11 18:00:00 +0000 UTC,4975802,,,,280.77,279.15,284.15,1024,,,71,2,0,0.3,,,,,,,,1,500,Rain,light rain,10d
1515697200,2018-01-11 19:00:00 +0000 UTC,4975802,,,,281.28,279.15,284.15,1023,,,76,1,0,,,,,,,,,1,800,Clear,sky is clear,01d
1515700800,2018-01-11 20:00:00 +0000 UTC,4975802,,,,281.95,280.15,284.15,1023,,,76,4,211,,,,,,,,,1,800,Clear,sky is clear,01d
1515704400,2018-01-11 21:00:00 +0000 UTC,4975802,,,,281.46,280.15,283.15,1023,,,81,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1515708000,2018-01-11 22:00:00 +0000 UTC,4975802,,,,280.97,279.15,283.15,1024,,,93,2,180,,,,,,,,,1,800,Clear,sky is clear,01n
1515711600,2018-01-11 23:00:00 +0000 UTC,4975802,,,,281.14,280.15,282.15,1024,,,93,1,0,,,,,,,,,1,800,Clear,sky is clear,01n
1515715200,2018-01-12 00:00:00 +0000 UTC,4975802,,,,280.15,280.15,280.15,1024,,,100,2,180,,,,,,,,,1,800,Clear,sky is clear,01n
1515718800,2018-01-12 01:00:00 +0000 UTC,4975802,,,,280,278.15,281.15,1023,,,100,5,210,,,,,,,,,1,800,Clear,sky is clear,01n
1515722400,2018-01-12 02:00:00 +0000 UTC,4975802,,,,280.51,279.15,281.15,1023,,,100,5,209,,,,,,,,,1,800,Clear,sky is clear,01n
1515726000,2018-01-12 03:00:00 +0000 UTC,4975802,,,,280.15,280.15,280.15,1022,,,100,2,170,,,,,,,,,1,800,Clear,sky is clear,01n
1515729600,2018-01-12 04:00:00 +0000 UTC,4975802,,,,279.99,279.15,281.15,1022,,,100,3,180,,,,,,,,,1,800,Clear,sky is clear,01n
1515733200,2018-01-12 05:00:00 +0000 UTC,4975802,,,,279.81,279.15,280.15,1023,,,100,2,220,,,,,,,,,20,801,Clouds,few clouds,02n
1515736800,2018-01-12 06:00:00 +0000 UTC,4975802,,,,279.55,279.15,280.15,1022,,,93,2,210,0.3,,,,,,,,1,701,Mist,mist,50n
1515736800,2018-01-12 06:00:00 +0000 UTC,4975802,,,,279.55,279.15,280.15,1022,,,93,2,210,0.3,,,,,,,,1,500,Rain,light rain,10n
1515740400,2018-01-12 07:00:00 +0000 UTC,4975802,,,,279.76,279.15,280.15,1022,,,100,3,200,0.3,,,,,,,,75,500,Rain,light rain,10n
1515740400,2018-01-12 07:00:00 +0000 UTC,4975802,,,,279.76,279.15,280.15,1022,,,100,3,200,0.3,,,,,,,,75,701,Mist,mist,50n
1515740400,2018-01-12 07:00:00 +0000 UTC,4975802,,,,279.76,279.15,280.15,1022,,,100,3,200,0.3,,,,,,,,75,741,Fog,fog,50n
1515744000,2018-01-12 08:00:00 +0000 UTC,4975802,,,,279.15,278.15,280.15,1022,,,100,5,197,,,,,,,,,90,701,Mist,mist,50n
1515744000,2018-01-12 08:00:00 +0000 UTC,4975802,,,,279.15,278.15,280.15,1022,,,100,5,197,,,,,,,,,90,741,Fog,fog,50n
1515747600,2018-01-12 09:00:00 +0000 UTC,4975802,,,,279.15,279.15,279.15,1020,,,100,2,170,,,,,,,,,90,741,Fog,fog,50n
1515747600,2018-01-12 09:00:00 +0000 UTC,4975802,,,,279.15,279.15,279.15,1020,,,100,2,170,,,,,,,,,90,701,Mist,mist,50n
1515751200,2018-01-12 10:00:00 +0000 UTC,4975802,,,,279.15,279.15,279.15,1019,,,100,2,180,0.3,,,,,,,,90,701,Mist,mist,50n
1515751200,2018-01-12 10:00:00 +0000 UTC,4975802,,,,279.15,279.15,279.15,1019,,,100,2,180,0.3,,,,,,,,90,500,Rain,light rain,10n
1515751200,2018-01-12 10:00:00 +0000 UTC,4975802,,,,279.15,279.15,279.15,1019,,,100,2,180,0.3,,,,,,,,90,741,Fog,fog,50n
1515754800,2018-01-12 11:00:00 +0000 UTC,4975802,,,,279.36,279.15,280.15,1019,,,100,3,160,0.3,,,,,,,,90,701,Mist,mist,50n
1515754800,2018-01-12 11:00:00 +0000 UTC,4975802,,,,279.36,279.15,280.15,1019,,,100,3,160,0.3,,,,,,,,90,500,Rain,light rain,10n
1515754800,2018-01-12 11:00:00 +0000 UTC,4975802,,,,279.36,279.15,280.15,1019,,,100,3,160,0.3,,,,,,,,90,741,Fog,fog,50n
1515758400,2018-01-12 12:00:00 +0000 UTC,4975802,,,,280.16,279.15,281.15,1018,,,100,2,200,0.3,,,,,,,,90,701,Mist,mist,50n
1515758400,2018-01-12 12:00:00 +0000 UTC,4975802,,,,280.16,279.15,281.15,1018,,,100,2,200,0.3,,,,,,,,90,500,Rain,light rain,10n
1515758400,2018-01-12 12:00:00 +0000 UTC,4975802,,,,280.16,279.15,281.15,1018,,,100,2,200,0.3,,,,,,,,90,741,Fog,fog,50n
1515762000,2018-01-12 13:00:00 +0000 UTC,4975802,,,,280.67,280.15,282.15,1018,,,100,5,180,0.3,,,,,,,,90,500,Rain,light rain,10d
1515762000,2018-01-12 13:00:00 +0000 UTC,4975802,,,,280.67,280.15,282.15,1018,,,100,5,180,0.3,,,,,,,,90,741,Fog,fog,50d
1515765600,2018-01-12 14:00:00 +0000 UTC,4975802,,,,280.63,279.15,282.15,1016,,,100,1,150,0.3,,,,,,,,90,741,Fog,fog,50d
1515765600,2018-01-12 14:00:00 +0000 UTC,4975802,,,,280.63,279.15,282.15,1016,,,100,1,150,0.3,,,,,,,,90,500,Rain,light rain,10d
1515765600,2018-01-12 14:00:00 +0000 UTC,4975802,,,,280.63,279.15,282.15,1016,,,100,1,150,0.3,,,,,,,,90,701,Mist,mist,50d
1515769200,2018-01-12 15:00:00 +0000 UTC,4975802,,,,280.98,280.15,282.15,1016,,,100,3,190,0.3,,,,,,,,90,741,Fog,fog,50d
1515769200,2018-01-12 15:00:00 +0000 UTC,4975802,,,,280.98,280.15,282.15,1016,,,100,3,190,0.3,,,,,,,,90,500,Rain,light rain,10d
1515772800,2018-01-12 16:00:00 +0000 UTC,4975802,,,,281.96,280.15,284.15,1013,,,100,3,180,0.3,,,,,,,,90,701,Mist,mist,50d
1515772800,2018-01-12 16:00:00 +0000 UTC,4975802,,,,281.96,280.15,284.15,1013,,,100,3,180,0.3,,,,,,,,90,500,Rain,light rain,10d
1515772800,2018-01-12 16:00:00 +0000 UTC,4975802,,,,281.96,280.15,284.15,1013,,,100,3,180,0.3,,,,,,,,90,741,Fog,fog,50d
1515776400,2018-01-12 17:00:00 +0000 UTC,4975802,,,,282.31,280.15,284.15,1014,,,100,6,180,0.9,,,,,,,,90,741,Fog,fog,50d
1515776400,2018-01-12 17:00:00 +0000 UTC,4975802,,,,282.31,280.15,284.15,1014,,,100,6,180,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1515776400,2018-01-12 17:00:00 +0000 UTC,4975802,,,,282.31,280.15,284.15,1014,,,100,6,180,0.9,,,,,,,,90,701,Mist,mist,50d
1515780000,2018-01-12 18:00:00 +0000 UTC,4975802,,,,282.96,281.15,284.15,1011,,,100,3,190,0.9,,,,,,,,90,741,Fog,fog,50d
1515780000,2018-01-12 18:00:00 +0000 UTC,4975802,,,,282.96,281.15,284.15,1011,,,100,3,190,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1515780000,2018-01-12 18:00:00 +0000 UTC,4975802,,,,282.96,281.15,284.15,1011,,,100,3,190,0.9,,,,,,,,90,701,Mist,mist,50d
1515783600,2018-01-12 19:00:00 +0000 UTC,4975802,,,,283.32,281.15,286.15,1009,,,100,5,170,3,,,,,,,,90,741,Fog,fog,50d
1515783600,2018-01-12 19:00:00 +0000 UTC,4975802,,,,283.32,281.15,286.15,1009,,,100,5,170,3,,,,,,,,90,502,Rain,heavy intensity rain,10d
1515783600,2018-01-12 19:00:00 +0000 UTC,4975802,,,,283.32,281.15,286.15,1009,,,100,5,170,3,,,,,,,,90,701,Mist,mist,50d
1515787200,2018-01-12 20:00:00 +0000 UTC,4975802,,,,284.13,281.15,287.15,1010,,,100,7,180,0.9,,,,,,,,90,701,Mist,mist,50d
1515787200,2018-01-12 20:00:00 +0000 UTC,4975802,,,,284.13,281.15,287.15,1010,,,100,7,180,0.9,,,,,,,,90,501,Rain,moderate rain,10d
