Average Trip Duration,Amount of Rides,Subscribers,Non Subscribers,Subscriber %,Non Subscriber %
19.395061728395063,81,28,53,35.0,65.0
34.32432432432432,111,47,64,42.0,58.0
14.333333333333334,114,45,69,39.0,61.0
19.115044247787612,113,32,81,28.0,72.0
21.653846153846153,104,35,69,34.0,66.0
28.647058823529413,85,27,58,32.0,68.0
20.181818181818183,88,27,61,31.0,69.0
26.2,65,20,45,31.0,69.0
22.44736842105263,38,13,25,34.0,66.0
24.75,8,3,5,38.0,62.0
121.0,2,2,0,100.0,0.0
87.0,3,2,1,67.0,33.0
13.0,5,2,3,40.0,60.0
14.333333333333334,3,2,1,67.0,33.0
17.727272727272727,11,4,7,36.0,64.0
10.161290322580646,31,16,15,52.0,48.0
13.596153846153847,52,24,28,46.0,54.0
19.406976744186046,86,37,49,43.0,57.0
18.307692307692307,52,21,31,40.0,60.0
17.612903225806452,62,19,43,31.0,69.0
25.42168674698795,83,22,61,27.0,73.0
23.172043010752688,93,25,68,27.0,73.0
40.11827956989247,93,29,64,31.0,69.0
55.717171717171716,99,28,71,28.0,72.0
23.5625,80,30,50,38.0,62.0
20.43548387096774,124,41,83,33.0,67.0
24.541666666666668,144,50,94,35.0,65.0
22.553719008264462,121,33,88,27.0,73.0
24.36842105263158,95,31,64,33.0,67.0
25.35164835164835,91,22,69,24.0,76.0
23.27433628318584,113,29,84,26.0,74.0
24.8,45,16,29,36.0,64.0
15.557692307692308,52,13,39,25.0,75.0
24.08695652173913,23,11,12,48.0,52.0
43.65217391304348,23,11,12,48.0,52.0
23.625,16,3,13,19.0,81.0
11.833333333333334,6,4,2,67.0,33.0
11.6,5,2,3,40.0,60.0
20.5,4,3,1,75.0,25.0
12.545454545454545,11,1,10,9.0,91.0
20.894736842105264,19,11,8,58.0,42.0
22.27777777777778,36,10,26,28.0,72.0
30.20253164556962,79,14,65,18.0,82.0
26.25287356321839,87,18,69,21.0,79.0
28.223214285714285,112,23,89,21.0,79.0
27.475806451612904,124,22,102,18.0,82.0
30.661417322834644,127,33,94,26.0,74.0
25.729508196721312,122,29,93,24.0,76.0
28.5,104,16,88,15.0,85.0
27.93798449612403,129,29,100,22.0,78.0
24.25438596491228,114,32,82,28.0,72.0
24.408,125,23,102,18.0,82.0
31.984848484848484,132,28,104,21.0,79.0
18.64367816091954,87,24,63,28.0,72.0
34.5,88,19,69,22.0,78.0
18.41111111111111,90,17,73,19.0,81.0
33.96153846153846,52,16,36,31.0,69.0
10.695652173913043,23,8,15,35.0,65.0
27.153846153846153,26,6,20,23.0,77.0
33.125,8,1,7,12.0,88.0
44.44444444444444,9,4,5,44.0,56.0
11.75,4,1,3,25.0,75.0
35.2,5,0,5,0.0,100.0
14.333333333333334,6,2,4,33.0,67.0
22.77777777777778,18,7,11,39.0,61.0
14.851851851851851,27,15,12,56.0,44.0
91.28787878787878,66,14,52,21.0,79.0
29.468354430379748,79,20,59,25.0,75.0
19.811965811965813,117,25,92,21.0,79.0
30.132231404958677,121,30,91,25.0,75.0
28.564885496183205,131,19,112,15.0,85.0
25.633587786259543,131,24,107,18.0,82.0
24.007874015748033,127,29,98,23.0,77.0
24.08130081300813,123,27,96,22.0,78.0
29.356521739130436,115,23,92,20.0,80.0
27.516129032258064,93,22,71,24.0,76.0
31.546296296296298,108,26,82,24.0,76.0
20.966666666666665,90,27,63,30.0,70.0
20.806451612903224,62,21,41,34.0,66.0
16.428571428571427,42,5,37,12.0,88.0
36.5625,32,11,21,34.0,66.0
32.0,27,8,19,30.0,70.0
31.375,16,3,13,19.0,81.0
30.25,8,4,4,50.0,50.0
31.4,5,4,1,80.0,20.0
4.5,2,1,1,50.0,50.0
8.789473684210526,19,13,6,68.0,32.0
10.823529411764707,34,20,14,59.0,41.0
14.125,72,40,32,56.0,44.0
11.462264150943396,106,42,64,40.0,60.0
26.186813186813186,91,43,48,47.0,53.0
24.215384615384615,65,21,44,32.0,68.0
28.953488372093023,86,21,65,24.0,76.0
23.921875,128,33,95,26.0,74.0
22.072916666666668,96,22,74,23.0,77.0
19.22826086956522,92,31,61,34.0,66.0
20.9,90,26,64,29.0,71.0
35.482142857142854,112,33,79,29.0,71.0
16.835616438356166,146,52,94,36.0,64.0
25.318181818181817,132,53,79,40.0,60.0
19.357894736842105,95,23,72,24.0,76.0
23.306818181818183,88,29,59,33.0,67.0
45.55789473684211,95,32,63,34.0,66.0
38.134328358208954,67,13,54,19.0,81.0
33.72222222222222,36,6,30,17.0,83.0
12.636363636363637,11,5,6,45.0,55.0
6.0,2,1,1,50.0,50.0
7.5,4,3,1,75.0,25.0
53.75,4,2,2,50.0,50.0
4.666666666666667,6,2,4,33.0,67.0
39.07692307692308,13,5,8,38.0,62.0
18.74418604651163,43,19,24,44.0,56.0
14.043478260869565,69,29,40,42.0,58.0
14.342105263157896,114,46,68,40.0,60.0
17.153846153846153,65,23,42,35.0,65.0
28.098039215686274,51,28,23,55.0,45.0
27.641025641025642,78,28,50,36.0,64.0
14.061946902654867,113,37,76,33.0,67.0
19.823529411764707,102,36,66,35.0,65.0
41.68,100,37,63,37.0,63.0
21.956989247311828,93,34,59,37.0,63.0
22.215384615384615,130,36,94,28.0,72.0
18.564102564102566,156,50,106,32.0,68.0
19.28787878787879,132,52,80,39.0,61.0
18.39669421487603,121,37,84,31.0,69.0
20.737864077669904,103,31,72,30.0,70.0
36.67948717948718,78,28,50,36.0,64.0
21.054545454545455,55,23,32,42.0,58.0
17.304347826086957,23,9,14,39.0,61.0
34.10526315789474,19,5,14,26.0,74.0
19.166666666666668,6,0,6,0.0,100.0
28.75,4,3,1,75.0,25.0
9.25,4,2,2,50.0,50.0
15.75,4,2,2,50.0,50.0
15.666666666666666,12,7,5,58.0,42.0
10.577777777777778,45,15,30,33.0,67.0
12.36986301369863,73,30,43,41.0,59.0
12.14423076923077,104,41,63,39.0,61.0
21.183333333333334,60,16,44,27.0,73.0
19.09375,64,24,40,38.0,62.0
15.31578947368421,76,30,46,39.0,61.0
29.46086956521739,115,39,76,34.0,66.0
26.19607843137255,102,32,70,31.0,69.0
37.57575757575758,99,36,63,36.0,64.0
15.644859813084112,107,46,61,43.0,57.0
20.879432624113477,141,50,91,35.0,65.0
23.778378378378378,185,73,112,39.0,61.0
16.93288590604027,149,40,109,27.0,73.0
21.201612903225808,124,39,85,31.0,69.0
28.128205128205128,117,29,88,25.0,75.0
20.23076923076923,78,21,57,27.0,73.0
27.634615384615383,52,11,41,21.0,79.0
21.857142857142858,35,11,24,31.0,69.0
19.058823529411764,17,6,11,35.0,65.0
34.92857142857143,14,4,10,29.0,71.0
24.666666666666668,3,0,3,0.0,100.0
99.0,5,1,4,20.0,80.0
4.75,4,2,2,50.0,50.0
21.105263157894736,19,7,12,37.0,63.0
11.46875,32,14,18,44.0,56.0
10.533333333333333,60,20,40,33.0,67.0
11.05,120,53,67,44.0,56.0
13.430555555555555,72,33,39,46.0,54.0
24.603174603174605,63,22,41,35.0,65.0
24.083333333333332,84,26,58,31.0,69.0
22.727941176470587,136,49,87,36.0,64.0
37.697916666666664,96,36,60,38.0,62.0
20.445945945945947,74,28,46,38.0,62.0
22.75,116,38,78,33.0,67.0
16.636363636363637,154,55,99,36.0,64.0
21.22012578616352,159,40,119,25.0,75.0
29.967105263157894,152,45,107,30.0,70.0
24.983471074380166,121,31,90,26.0,74.0
28.676923076923078,130,43,87,33.0,67.0
27.954545454545453,66,28,38,42.0,58.0
26.61904761904762,42,10,32,24.0,76.0
14.0,15,14,1,93.0,7.0
20.714285714285715,7,4,3,57.0,43.0
16.285714285714285,7,2,5,29.0,71.0
35.333333333333336,3,3,0,100.0,0.0
54.666666666666664,3,2,1,67.0,33.0
153.0,3,2,1,67.0,33.0
14.692307692307692,13,7,6,54.0,46.0
15.272727272727273,22,12,10,55.0,45.0
10.166666666666666,54,19,35,35.0,65.0
14.403225806451612,62,25,37,40.0,60.0
19.0,72,28,44,39.0,61.0
28.62,50,14,36,28.0,72.0
34.07017543859649,57,21,36,37.0,63.0
21.48611111111111,72,26,46,36.0,64.0
27.105882352941176,85,21,64,25.0,75.0
23.507462686567163,67,24,43,36.0,64.0
23.479166666666668,96,31,65,32.0,68.0
30.26530612244898,98,36,62,37.0,63.0
21.505050505050505,99,41,58,41.0,59.0
22.798076923076923,104,28,76,27.0,73.0
20.03061224489796,98,33,65,34.0,66.0
25.247191011235955,89,26,63,29.0,71.0
28.380281690140844,71,14,57,20.0,80.0
31.87837837837838,74,27,47,36.0,64.0
30.76086956521739,46,10,36,22.0,78.0
22.64,25,6,19,24.0,76.0
13.272727272727273,11,6,5,55.0,45.0
12.222222222222221,9,3,6,33.0,67.0
25.25,8,4,4,50.0,50.0
9.0,3,2,1,67.0,33.0
33.0,2,1,1,50.0,50.0
15.133333333333333,15,7,8,47.0,53.0
34.388888888888886,18,7,11,39.0,61.0
20.5,26,8,18,31.0,69.0
34.475,40,9,31,22.0,78.0
26.246376811594203,69,14,55,20.0,80.0
27.649122807017545,114,27,87,24.0,76.0
35.78703703703704,108,17,91,16.0,84.0
33.02272727272727,88,19,69,22.0,78.0
37.514925373134325,134,23,111,17.0,83.0
31.68686868686869,99,22,77,22.0,78.0
29.01923076923077,104,21,83,20.0,80.0
39.15966386554622,119,20,99,17.0,83.0
32.03488372093023,86,27,59,31.0,69.0
30.028846153846153,104,19,85,18.0,82.0
27.17142857142857,70,16,54,23.0,77.0
30.21794871794872,78,10,68,13.0,87.0
24.145454545454545,55,17,38,31.0,69.0
22.5625,48,9,39,19.0,81.0
38.93103448275862,29,10,19,34.0,66.0
46.03333333333333,30,6,24,20.0,80.0
24.727272727272727,11,5,6,45.0,55.0
27.666666666666668,6,3,3,50.0,50.0
33.5,2,0,2,0.0,100.0
30.0,1,0,1,0.0,100.0
22.214285714285715,14,6,8,43.0,57.0
51.642857142857146,14,9,5,64.0,36.0
50.03846153846154,26,8,18,31.0,69.0
43.660377358490564,53,9,44,17.0,83.0
30.306818181818183,88,21,67,24.0,76.0
27.878048780487806,82,18,64,22.0,78.0
32.6530612244898,98,20,78,20.0,80.0
31.953846153846154,130,25,105,19.0,81.0
29.169934640522875,153,25,128,16.0,84.0
31.842105263157894,152,25,127,16.0,84.0
32.84057971014493,138,38,100,28.0,72.0
28.91216216216216,148,23,125,16.0,84.0
27.854166666666668,144,14,130,10.0,90.0
26.94776119402985,134,35,99,26.0,74.0
28.513274336283185,113,26,87,23.0,77.0
30.65934065934066,91,14,77,15.0,85.0
26.208955223880597,67,11,56,16.0,84.0
26.12962962962963,54,21,33,39.0,61.0
28.941176470588236,17,6,11,35.0,65.0
25.583333333333332,12,5,7,42.0,58.0
21.90909090909091,11,4,7,36.0,64.0
10.333333333333334,3,3,0,100.0,0.0
22.857142857142858,7,6,1,86.0,14.0
13.833333333333334,18,9,9,50.0,50.0
7.090909090909091,22,9,13,41.0,59.0
11.088235294117647,68,29,39,43.0,57.0
14.636363636363637,99,33,66,33.0,67.0
22.26153846153846,65,29,36,45.0,55.0
21.34375,64,19,45,30.0,70.0
27.621951219512194,82,23,59,28.0,72.0
21.904761904761905,84,30,54,36.0,64.0
23.602272727272727,88,23,65,26.0,74.0
22.247619047619047,105,32,73,30.0,70.0
30.036585365853657,82,20,62,24.0,76.0
19.862745098039216,102,35,67,34.0,66.0
21.878048780487806,164,57,107,35.0,65.0
22.411290322580644,124,33,91,27.0,73.0
28.405405405405407,148,44,104,30.0,70.0
30.050847457627118,118,26,92,22.0,78.0
24.386138613861387,101,34,67,34.0,66.0
30.0625,64,16,48,25.0,75.0
20.114285714285714,35,12,23,34.0,66.0
24.346153846153847,26,11,15,42.0,58.0
16.3,10,3,7,30.0,70.0
87.5,6,3,3,50.0,50.0
9.0,3,3,0,100.0,0.0
9.6,5,3,2,60.0,40.0
15.692307692307692,13,5,8,38.0,62.0
39.51724137931034,29,9,20,31.0,69.0
14.444444444444445,72,35,37,49.0,51.0
13.354166666666666,96,35,61,36.0,64.0
14.571428571428571,84,31,53,37.0,63.0
19.737704918032787,61,17,44,28.0,72.0
26.951807228915662,83,26,57,31.0,69.0
24.650943396226417,106,36,70,34.0,66.0
14.24,75,33,42,44.0,56.0
26.666666666666668,75,22,53,29.0,71.0
18.352941176470587,85,29,56,34.0,66.0
17.870689655172413,116,41,75,35.0,65.0
19.625,184,53,131,29.0,71.0
18.901960784313726,153,46,107,30.0,70.0
18.348214285714285,112,33,79,29.0,71.0
36.37179487179487,78,21,57,27.0,73.0
35.067567567567565,74,32,42,43.0,57.0
23.661290322580644,62,10,52,16.0,84.0
31.944444444444443,36,9,27,25.0,75.0
38.0,15,3,12,20.0,80.0
35.5,16,2,14,12.0,88.0
19.88888888888889,9,4,5,44.0,56.0
12.666666666666666,3,0,3,0.0,100.0
11.75,4,2,2,50.0,50.0
7.0,12,8,4,67.0,33.0
20.1875,32,16,16,50.0,50.0
21.952380952380953,63,32,31,51.0,49.0
10.931372549019608,102,46,56,45.0,55.0
21.070422535211268,71,24,47,34.0,66.0
23.642857142857142,56,16,40,29.0,71.0
36.407407407407405,81,25,56,31.0,69.0
24.735294117647058,102,35,67,34.0,66.0
21.041666666666668,72,32,40,44.0,56.0
22.064102564102566,78,25,53,32.0,68.0
27.933333333333334,90,31,59,34.0,66.0
17.212962962962962,108,47,61,44.0,56.0
16.698630136986303,146,42,104,29.0,71.0
18.065217391304348,92,30,62,33.0,67.0
20.068376068376068,117,31,86,26.0,74.0
24.169811320754718,106,26,80,25.0,75.0
22.906666666666666,75,19,56,25.0,75.0
22.625,48,17,31,35.0,65.0
23.4,30,5,25,17.0,83.0
14.9375,16,5,11,31.0,69.0
31.416666666666668,12,7,5,58.0,42.0
25.75,8,2,6,25.0,75.0
34.5,4,0,4,0.0,100.0
8.428571428571429,7,4,3,57.0,43.0
10.4375,16,9,7,56.0,44.0
12.78125,32,16,16,50.0,50.0
13.970149253731343,67,29,38,43.0,57.0
13.650485436893204,103,42,61,41.0,59.0
20.58139534883721,86,31,55,36.0,64.0
23.63235294117647,68,19,49,28.0,72.0
18.476190476190474,84,24,60,29.0,71.0
14.127450980392156,102,39,63,38.0,62.0
29.533333333333335,90,24,66,27.0,73.0
23.93617021276596,94,33,61,35.0,65.0
13.443037974683545,79,25,54,32.0,68.0
26.04,100,33,67,33.0,67.0
15.847222222222221,144,49,95,34.0,66.0
25.517857142857142,112,42,70,38.0,62.0
22.694915254237287,118,42,76,36.0,64.0
20.369565217391305,92,31,61,34.0,66.0
20.57608695652174,92,24,68,26.0,74.0
27.444444444444443,45,9,36,20.0,80.0
16.21276595744681,47,15,32,32.0,68.0
28.333333333333332,24,15,9,62.0,38.0
39.05263157894737,19,5,14,26.0,74.0
20.666666666666668,9,2,7,22.0,78.0
32.5,4,2,2,50.0,50.0
15.6,5,1,4,20.0,80.0
10.615384615384615,13,7,6,54.0,46.0
28.727272727272727,22,7,15,32.0,68.0
16.80327868852459,61,22,39,36.0,64.0
18.345238095238095,84,39,45,46.0,54.0
21.236842105263158,76,21,55,28.0,72.0
26.85185185185185,81,26,55,32.0,68.0
30.684782608695652,92,26,66,28.0,72.0
25.58407079646018,113,35,78,31.0,69.0
20.666666666666668,99,36,63,36.0,64.0
25.092307692307692,130,28,102,22.0,78.0
22.26890756302521,119,42,77,35.0,65.0
25.008849557522122,113,27,86,24.0,76.0
15.735294117647058,136,43,93,32.0,68.0
18.953125,128,44,84,34.0,66.0
23.814814814814813,108,27,81,25.0,75.0
28.673076923076923,104,35,69,34.0,66.0
27.57894736842105,76,31,45,41.0,59.0
20.40625,64,18,46,28.0,72.0
33.19565217391305,46,13,33,28.0,72.0
15.055555555555555,36,11,25,31.0,69.0
24.761904761904763,21,8,13,38.0,62.0
18.428571428571427,14,7,7,50.0,50.0
21.88888888888889,9,1,8,11.0,89.0
12.333333333333334,6,5,1,83.0,17.0
11.75,4,1,3,25.0,75.0
70.3529411764706,17,9,8,53.0,47.0
11.263157894736842,19,7,12,37.0,63.0
24.825,40,13,27,32.0,68.0
25.058823529411764,51,15,36,29.0,71.0
26.662790697674417,86,22,64,26.0,74.0
28.648275862068967,145,28,117,19.0,81.0
22.336363636363636,110,27,83,25.0,75.0
29.472,125,22,103,18.0,82.0
29.57547169811321,106,25,81,24.0,76.0
27.744827586206895,145,37,108,26.0,74.0
21.823529411764707,153,29,124,19.0,81.0
24.19083969465649,131,18,113,14.0,86.0
30.035211267605632,142,23,119,16.0,84.0
61.1530612244898,98,26,72,27.0,73.0
16.0,2,0,2,0.0,100.0
26.75,44,17,27,39.0,61.0
20.916666666666668,36,14,22,39.0,61.0
25.90909090909091,44,13,31,30.0,70.0
24.272727272727273,22,5,17,23.0,77.0
19.5,4,2,2,50.0,50.0
10.75,4,1,3,25.0,75.0
56.25,8,5,3,62.0,38.0
49.285714285714285,14,4,10,29.0,71.0
95.62068965517241,29,12,17,41.0,59.0
57.34285714285714,35,8,27,23.0,77.0
30.333333333333332,39,13,26,33.0,67.0
38.59756097560975,82,17,65,21.0,79.0
39.88181818181818,110,28,82,25.0,75.0
28.36111111111111,108,24,84,22.0,78.0
28.39622641509434,106,20,86,19.0,81.0
24.652542372881356,118,23,95,19.0,81.0
28.023668639053255,169,35,134,21.0,79.0
38.376068376068375,117,28,89,24.0,76.0
25.598591549295776,142,26,116,18.0,82.0
24.272,125,25,100,20.0,80.0
28.91578947368421,95,20,75,21.0,79.0
25.901408450704224,71,18,53,25.0,75.0
23.77777777777778,81,25,56,31.0,69.0
17.15625,32,9,23,28.0,72.0
18.864864864864863,37,13,24,35.0,65.0
10.846153846153847,13,4,9,31.0,69.0
47.1,10,2,8,20.0,80.0
10.666666666666666,6,1,5,17.0,83.0
6.0,1,0,1,0.0,100.0
15.666666666666666,3,3,0,100.0,0.0
19.0,9,2,7,22.0,78.0
10.043478260869565,23,11,12,48.0,52.0
11.450980392156863,51,20,31,39.0,61.0
12.082191780821917,73,31,42,42.0,58.0
20.942307692307693,52,20,32,38.0,62.0
23.452380952380953,42,6,36,14.0,86.0
27.508474576271187,59,20,39,34.0,66.0
20.451219512195124,82,26,56,32.0,68.0
33.74285714285714,70,23,47,33.0,67.0
39.97560975609756,82,22,60,27.0,73.0
20.119402985074625,67,20,47,30.0,70.0
21.294642857142858,112,30,82,27.0,73.0
17.96923076923077,130,50,80,38.0,62.0
30.95049504950495,101,40,61,40.0,60.0
18.88157894736842,76,30,46,39.0,61.0
21.71951219512195,82,21,61,26.0,74.0
28.695652173913043,69,13,56,19.0,81.0
23.30909090909091,55,17,38,31.0,69.0
43.017857142857146,56,16,40,29.0,71.0
37.65,20,4,16,20.0,80.0
32.73684210526316,19,4,15,21.0,79.0
13.2,5,0,5,0.0,100.0
6.833333333333333,6,4,2,67.0,33.0
10.692307692307692,13,3,10,23.0,77.0
22.72,25,13,12,52.0,48.0
10.627118644067796,59,23,36,39.0,61.0
12.0,62,26,36,42.0,58.0
15.625,56,21,35,38.0,62.0
20.333333333333332,42,12,30,29.0,71.0
20.36231884057971,69,15,54,22.0,78.0
26.50588235294118,85,25,60,29.0,71.0
20.831460674157302,89,21,68,24.0,76.0
17.985294117647058,68,27,41,40.0,60.0
22.986486486486488,74,23,51,31.0,69.0
28.232323232323232,99,34,65,34.0,66.0
14.278571428571428,140,43,97,31.0,69.0
17.853846153846153,130,48,82,37.0,63.0
24.597701149425287,87,27,60,31.0,69.0
22.2,80,28,52,35.0,65.0
18.35593220338983,59,16,43,27.0,73.0
29.404255319148938,47,19,28,40.0,60.0
22.818181818181817,33,13,20,39.0,61.0
17.823529411764707,17,8,9,47.0,53.0
18.727272727272727,11,5,6,45.0,55.0
246.5,8,6,2,75.0,25.0
19.444444444444443,9,3,6,33.0,67.0
17.0,4,2,2,50.0,50.0
12.583333333333334,12,3,9,25.0,75.0
30.263157894736842,19,10,9,53.0,47.0
12.452380952380953,42,20,22,48.0,52.0
14.511904761904763,84,37,47,44.0,56.0
18.479166666666668,48,20,28,42.0,58.0
25.379310344827587,58,22,36,38.0,62.0
32.48913043478261,92,36,56,39.0,61.0
19.097826086956523,92,30,62,33.0,67.0
27.348837209302324,86,29,57,34.0,66.0
21.41269841269841,63,26,37,41.0,59.0
20.89873417721519,79,27,52,34.0,66.0
16.027272727272727,110,45,65,41.0,59.0
21.766129032258064,124,46,78,37.0,63.0
19.476635514018692,107,40,67,37.0,63.0
18.673267326732674,101,32,69,32.0,68.0
21.382716049382715,81,28,53,35.0,65.0
27.76086956521739,92,23,69,25.0,75.0
22.591836734693878,49,13,36,27.0,73.0
21.53488372093023,43,15,28,35.0,65.0
26.75,20,5,15,25.0,75.0
15.909090909090908,11,2,9,18.0,82.0
15.166666666666666,6,3,3,50.0,50.0
9.0,3,1,2,33.0,67.0
29.0,3,2,1,67.0,33.0
9.714285714285714,14,3,11,21.0,79.0
13.92,25,12,13,48.0,52.0
9.58,50,22,28,44.0,56.0
14.766233766233766,77,36,41,47.0,53.0
16.236363636363638,55,30,25,55.0,45.0
19.50877192982456,57,20,37,35.0,65.0
17.11904761904762,84,21,63,25.0,75.0
19.064814814814813,108,38,70,35.0,65.0
24.8659793814433,97,29,68,30.0,70.0
24.11111111111111,72,27,45,38.0,62.0
21.792079207920793,101,26,75,26.0,74.0
20.182795698924732,93,35,58,38.0,62.0
19.579268292682926,164,61,103,37.0,63.0
23.265151515151516,132,42,90,32.0,68.0
30.312,125,42,83,34.0,66.0
20.146067415730336,89,18,71,20.0,80.0
23.428571428571427,70,23,47,33.0,67.0
27.25,56,21,35,38.0,62.0
12.8,30,12,18,40.0,60.0
101.29629629629629,27,8,19,30.0,70.0
37.0,9,7,2,78.0,22.0
29.4,5,3,2,60.0,40.0
26.166666666666668,6,1,5,17.0,83.0
7.5,4,0,4,0.0,100.0
11.8,10,6,4,60.0,40.0
19.136363636363637,22,11,11,50.0,50.0
13.326086956521738,46,17,29,37.0,63.0
12.648936170212766,94,43,51,46.0,54.0
17.42622950819672,61,25,36,41.0,59.0
22.533333333333335,60,23,37,38.0,62.0
19.649350649350648,77,21,56,27.0,73.0
28.06382978723404,94,20,74,21.0,79.0
24.74561403508772,114,46,68,40.0,60.0
25.19298245614035,114,32,82,28.0,72.0
26.46808510638298,94,24,70,26.0,74.0
21.992248062015506,129,37,92,29.0,71.0
23.33103448275862,145,29,116,20.0,80.0
21.238532110091743,109,31,78,28.0,72.0
23.080291970802918,137,31,106,23.0,77.0
22.41304347826087,92,30,62,33.0,67.0
28.85148514851485,101,27,74,27.0,73.0
25.571428571428573,70,11,59,16.0,84.0
29.17391304347826,69,11,58,16.0,84.0
16.5,36,8,28,22.0,78.0
22.321428571428573,28,9,19,32.0,68.0
14.619047619047619,21,4,17,19.0,81.0
17.0,3,1,2,33.0,67.0
10.0,1,0,1,0.0,100.0
33.0,2,1,1,50.0,50.0
12.0,9,2,7,22.0,78.0
34.31818181818182,22,14,8,64.0,36.0
22.51851851851852,27,10,17,37.0,63.0
26.933333333333334,60,15,45,25.0,75.0
31.87142857142857,70,15,55,21.0,79.0
39.340425531914896,94,20,74,21.0,79.0
30.27972027972028,143,26,117,18.0,82.0
36.08029197080292,137,25,112,18.0,82.0
30.25,132,26,106,20.0,80.0
25.6015625,128,20,108,16.0,84.0
24.057553956834532,139,36,103,26.0,74.0
21.74025974025974,154,37,117,24.0,76.0
25.711409395973153,149,34,115,23.0,77.0
41.766666666666666,150,20,130,13.0,87.0
24.214285714285715,140,21,119,15.0,85.0
23.925925925925927,108,18,90,17.0,83.0
31.272727272727273,110,25,85,23.0,77.0
27.673684210526314,95,20,75,21.0,79.0
21.3,40,9,31,22.0,78.0
37.61904761904762,21,3,18,14.0,86.0
21.76923076923077,13,3,10,23.0,77.0
41.0,5,2,3,40.0,60.0
10.666666666666666,3,2,1,67.0,33.0
9.4,5,2,3,40.0,60.0
8.88888888888889,9,1,8,11.0,89.0
15.384615384615385,13,5,8,38.0,62.0
8.275862068965518,29,16,13,55.0,45.0
41.73684210526316,57,14,43,25.0,75.0
33.09230769230769,65,18,47,28.0,72.0
32.27272727272727,88,14,74,16.0,84.0
39.94,100,21,79,21.0,79.0
37.13392857142857,112,14,98,12.0,88.0
24.964912280701753,114,19,95,17.0,83.0
25.181159420289855,138,35,103,25.0,75.0
30.02542372881356,118,19,99,16.0,84.0
22.140350877192983,114,23,91,20.0,80.0
32.294117647058826,119,27,92,23.0,77.0
24.766990291262136,103,16,87,16.0,84.0
22.78205128205128,78,22,56,28.0,72.0
16.045454545454547,44,18,26,41.0,59.0
29.894736842105264,57,12,45,21.0,79.0
27.885714285714286,35,6,29,17.0,83.0
24.866666666666667,15,2,13,13.0,87.0
41.5,12,3,9,25.0,75.0
77.5,2,2,0,100.0,0.0
40.8,5,1,4,20.0,80.0
13.25,4,4,0,100.0,0.0
25.77777777777778,9,6,3,67.0,33.0
10.583333333333334,36,14,22,39.0,61.0
13.46,50,24,26,48.0,52.0
11.71951219512195,82,40,42,49.0,51.0
16.609375,64,31,33,48.0,52.0
23.90909090909091,44,12,32,27.0,73.0
18.95,60,20,40,33.0,67.0
14.966101694915254,59,17,42,29.0,71.0
25.592105263157894,76,21,55,28.0,72.0
24.253968253968253,63,21,42,33.0,67.0
17.414634146341463,82,28,54,34.0,66.0
25.92982456140351,114,51,63,45.0,55.0
18.642276422764226,123,43,80,35.0,65.0
24.323809523809523,105,35,70,33.0,67.0
16.726027397260275,73,24,49,33.0,67.0
18.901408450704224,71,22,49,31.0,69.0
36.810344827586206,58,13,45,22.0,78.0
26.025641025641026,39,12,27,31.0,69.0
27.18421052631579,38,7,31,18.0,82.0
104.2,15,6,9,40.0,60.0
14.571428571428571,7,3,4,43.0,57.0
12.666666666666666,6,2,4,33.0,67.0
36.0,2,1,1,50.0,50.0
11.0,2,2,0,100.0,0.0
11.0,7,3,4,43.0,57.0
12.666666666666666,24,10,14,42.0,58.0
24.06779661016949,59,21,38,36.0,64.0
12.640449438202246,89,43,46,48.0,52.0
13.017857142857142,56,25,31,45.0,55.0
24.775510204081634,49,23,26,47.0,53.0
22.02777777777778,72,21,51,29.0,71.0
16.25609756097561,82,22,60,27.0,73.0
22.28395061728395,81,29,52,36.0,64.0
18.714285714285715,63,27,36,43.0,57.0
28.25,84,26,58,31.0,69.0
23.240506329113924,79,25,54,32.0,68.0
14.7109375,128,48,80,38.0,62.0
17.754901960784313,102,29,73,28.0,72.0
26.26732673267327,101,35,66,35.0,65.0
43.86206896551724,58,22,36,38.0,62.0
17.67391304347826,46,18,28,39.0,61.0
41.53488372093023,43,11,32,26.0,74.0
14.1875,32,13,19,41.0,59.0
73.0,13,4,9,31.0,69.0
21.6,5,1,4,20.0,80.0
27.545454545454547,11,6,5,55.0,45.0
9.333333333333334,3,3,0,100.0,0.0
9.0,4,2,2,50.0,50.0
35.0,8,4,4,50.0,50.0
8.107142857142858,28,15,13,54.0,46.0
11.22,50,22,28,44.0,56.0
18.598130841121495,107,43,64,40.0,60.0
15.392156862745098,51,18,33,35.0,65.0
17.4375,48,19,29,40.0,60.0
17.32857142857143,70,31,39,44.0,56.0
14.585714285714285,70,28,42,40.0,60.0
