Unnamed: 0,dt,dt_iso,city_id,temp,temp_min,temp_max,pressure,humidity,wind_speed,weather_main,weather_icon,avg_temp_f,weather_type,date,Average Trip Duration,Amount of Rides,Subscribers,Non Subscribers,Subscriber %,Non Subscriber %
1018,1517724000,2018-02-04 06:00:00 ,4975802,261.9200156,257.15,267.15,1027,57,2,Clouds,02n,11.786028080000039,2,2018-02-04 ,11.25,4.0,4.0,0.0,100.0,0.0
1019,1517727600,2018-02-04 07:00:00 ,4975802,263.91,259.15,269.15,1026,58,4,Clouds,04n,15.368000000000086,2,2018-02-04 ,16.0,2.0,2.0,0.0,100.0,0.0
1020,1517731200,2018-02-04 08:00:00 ,4975802,265.79,261.15,270.15,1024,85,5,Snow,13n,18.752000000000077,8,2018-02-04 ,4.0,1.0,1.0,0.0,100.0,0.0
1022,1517734800,2018-02-04 09:00:00 ,4975802,267.26,264.15,270.15,1025,73,5,Snow,13n,21.398000000000025,8,2018-02-04 ,2.5,2.0,2.0,0.0,100.0,0.0
1024,1517738400,2018-02-04 10:00:00 ,4975802,267.23,263.15,270.15,1025,85,4,Snow,13n,21.344000000000072,8,2018-02-04 ,114.5,2.0,2.0,0.0,100.0,0.0
1026,1517742000,2018-02-04 11:00:00 ,4975802,267.9,264.15,271.15,1025,92,3,Snow,13n,22.55,8,2018-02-04 ,8.5,2.0,2.0,0.0,100.0,0.0
1028,1517745600,2018-02-04 12:00:00 ,4975802,268.25,264.15,271.15,1024,92,2,Snow,13n,23.18000000000004,8,2018-02-04 ,9.363636363636363,11.0,9.0,2.0,82.0,18.0
1029,1517749200,2018-02-04 13:00:00 ,4975802,268.78,264.15,272.15,1024,68,3,Clouds,04d,24.133999999999997,2,2018-02-04 ,15.071428571428573,28.0,26.0,2.0,93.0,7.0
1030,1517752800,2018-02-04 14:00:00 ,4975802,269.77,265.15,273.15,1024,63,4,Clouds,04d,25.91600000000001,2,2018-02-04 ,11.0,55.0,52.0,3.0,95.0,5.0
1031,1517756400,2018-02-04 15:00:00 ,4975802,271.17,266.15,274.15,1023,79,3,Snow,13d,28.43600000000007,8,2018-02-04 ,87.04166666666669,24.0,22.0,2.0,92.0,8.0
1033,1517760000,2018-02-04 16:00:00 ,4975802,271.96,267.15,275.15,1023,86,4,Snow,13d,29.858000000000004,8,2018-02-04 ,8.76923076923077,26.0,24.0,2.0,92.0,8.0
1035,1517763600,2018-02-04 17:00:00 ,4975802,273.32,271.15,274.15,1022,86,3,Snow,13d,32.306000000000026,8,2018-02-04 ,18.7,30.0,28.0,2.0,93.0,7.0
1037,1517767200,2018-02-04 18:00:00 ,4975802,274.3,272.15,276.15,1022,64,5,Clouds,04d,34.070000000000064,2,2018-02-04 ,17.315789473684212,38.0,27.0,11.0,71.0,29.0
1038,1517770800,2018-02-04 19:00:00 ,4975802,275.82,274.15,277.15,1021,69,5,Clouds,04d,36.806000000000026,2,2018-02-04 ,13.166666666666664,24.0,17.0,7.0,71.0,29.0
1039,1517774400,2018-02-04 20:00:00 ,4975802,276.15,275.15,277.15,1019,94,6,Rain,10d,37.4,7,2018-02-04 ,25.04761904761905,21.0,14.0,7.0,67.0,33.0
1040,1517778000,2018-02-04 21:00:00 ,4975802,276.15,276.15,276.15,1017,93,5,Rain,10d,37.4,7,2018-02-04 ,12.5,32.0,23.0,9.0,72.0,28.0
1042,1517781600,2018-02-04 22:00:00 ,4975802,276.15,276.15,276.15,1017,86,3,Rain,10d,37.4,7,2018-02-04 ,15.163636363636366,55.0,45.0,10.0,82.0,18.0
1044,1517785200,2018-02-04 23:00:00 ,4975802,275.98,275.15,277.15,1016,93,2,Rain,10n,37.09400000000007,7,2018-02-04 ,17.444444444444443,63.0,51.0,12.0,81.0,19.0
1045,1517788800,2018-02-05 00:00:00 ,4975802,275.7,272.15,278.15,1015,100,2,Rain,10n,36.590000000000025,7,2018-02-05 ,15.871794871794872,39.0,28.0,11.0,72.0,28.0
1048,1517792400,2018-02-05 01:00:00 ,4975802,275.99,272.15,278.15,1013,100,3,Rain,10n,37.11200000000006,7,2018-02-05 ,11.181818181818182,33.0,23.0,10.0,70.0,30.0
1050,1517796000,2018-02-05 02:00:00 ,4975802,277.96,277.15,279.15,1012,93,2,Rain,10n,40.658,7,2018-02-05 ,9.347826086956523,23.0,21.0,2.0,91.0,9.0
1052,1517799600,2018-02-05 03:00:00 ,4975802,278.14,277.15,279.15,1012,93,6,Rain,10n,40.982000000000006,7,2018-02-05 ,37.34782608695652,23.0,12.0,11.0,52.0,48.0
1054,1517803200,2018-02-05 04:00:00 ,4975802,277.73,277.15,279.15,1008,100,1,Rain,10n,40.24400000000007,7,2018-02-05 ,14.916666666666664,12.0,12.0,0.0,100.0,0.0
1056,1517806800,2018-02-05 05:00:00 ,4975802,277.96,277.15,279.15,1006,100,1,Rain,10n,40.658,7,2018-02-05 ,10.1,10.0,6.0,4.0,60.0,40.0
1058,1517810400,2018-02-05 06:00:00 ,4975802,277.58,277.15,279.15,1004,100,3,Rain,10n,39.97400000000001,7,2018-02-05 ,4.25,4.0,3.0,1.0,75.0,25.0
1060,1517814000,2018-02-05 07:00:00 ,4975802,276.55,276.15,277.15,1002,100,4,Rain,10n,38.12000000000006,7,2018-02-05 ,8.0,1.0,1.0,0.0,100.0,0.0
1063,1517817600,2018-02-05 08:00:00 ,4975802,276.74,276.15,277.15,1000,93,2,Rain,10n,38.46200000000006,7,2018-02-05 ,7.0,1.0,1.0,0.0,100.0,0.0
1066,1517821200,2018-02-05 09:00:00 ,4975802,276.11,273.15,278.15,998,100,2,Rain,10n,37.328000000000074,7,2018-02-05 ,8.0,5.0,2.0,3.0,40.0,60.0
1069,1517824800,2018-02-05 10:00:00 ,4975802,275.97,274.15,278.15,998,100,0,Mist,50n,37.07600000000009,6,2018-02-05 ,7.333333333333332,6.0,6.0,0.0,100.0,0.0
1071,1517828400,2018-02-05 11:00:00 ,4975802,276.35,276.15,277.15,998,100,2,Mist,50n,37.760000000000076,6,2018-02-05 ,28.125,8.0,7.0,1.0,88.0,12.0
1072,1517832000,2018-02-05 12:00:00 ,4975802,275.79,274.15,277.15,999,100,3,Mist,50n,36.75200000000007,6,2018-02-05 ,7.612903225806452,31.0,30.0,1.0,97.0,3.0
1073,1517835600,2018-02-05 13:00:00 ,4975802,274.94,274.15,275.15,999,100,3,Mist,50d,35.22200000000004,6,2018-02-05 ,11.607843137254903,51.0,48.0,3.0,94.0,6.0
1074,1517839200,2018-02-05 14:00:00 ,4975802,275.98,275.15,277.15,1001,93,2,Clouds,04d,37.09400000000007,2,2018-02-05 ,15.512820512820511,39.0,34.0,5.0,87.0,13.0
1075,1517842800,2018-02-05 15:00:00 ,4975802,276.31,275.15,277.15,1002,93,2,Clouds,04d,37.688000000000045,2,2018-02-05 ,22.423076923076927,26.0,23.0,3.0,88.0,12.0
1076,1517846400,2018-02-05 16:00:00 ,4975802,276.82,276.15,278.15,1003,93,2,Clouds,04d,38.60600000000003,2,2018-02-05 ,24.951219512195124,41.0,28.0,13.0,68.0,32.0
1077,1517850000,2018-02-05 17:00:00 ,4975802,276.79,275.15,279.15,1004,70,5,Snow,13d,38.55200000000008,8,2018-02-05 ,22.452380952380953,42.0,25.0,17.0,60.0,40.0
1079,1517853600,2018-02-05 18:00:00 ,4975802,275.95,273.15,278.15,1005,52,11,Clouds,03d,37.04000000000002,2,2018-02-05 ,26.534883720930228,43.0,28.0,15.0,65.0,35.0
1080,1517857200,2018-02-05 19:00:00 ,4975802,274.45,272.15,277.15,1007,48,11,Clouds,03d,34.34000000000002,2,2018-02-05 ,23.025641025641022,39.0,32.0,7.0,82.0,18.0
1081,1517860800,2018-02-05 20:00:00 ,4975802,273.13,271.15,275.15,1009,47,8,Clouds,02d,31.964000000000034,2,2018-02-05 ,18.27586206896552,58.0,38.0,20.0,66.0,34.0
1082,1517864400,2018-02-05 21:00:00 ,4975802,272.29,270.15,274.15,1012,40,8,Clouds,02d,30.452000000000076,2,2018-02-05 ,20.84126984126984,63.0,51.0,12.0,81.0,19.0
1083,1517868000,2018-02-05 22:00:00 ,4975802,271.12,269.15,273.15,1013,55,6,Clear,01d,28.346000000000053,1,2018-02-05 ,15.523809523809526,63.0,55.0,8.0,87.0,13.0
1084,1517871600,2018-02-05 23:00:00 ,4975802,269.96,268.15,272.15,1016,36,5,Clear,01d,26.258000000000006,1,2018-02-05 ,11.89655172413793,29.0,24.0,5.0,83.0,17.0
1085,1517875200,2018-02-06 00:00:00 ,4975802,268.8,267.15,270.15,1017,32,4,Clear,01n,24.170000000000066,1,2018-02-06 ,13.3,30.0,22.0,8.0,73.0,27.0
1086,1517878800,2018-02-06 01:00:00 ,4975802,268.29,266.15,270.15,1019,30,2,Clear,01n,23.252000000000077,1,2018-02-06 ,18.37037037037037,27.0,20.0,7.0,74.0,26.0
1087,1517882400,2018-02-06 02:00:00 ,4975802,267.31,266.15,268.15,1020,49,2,Clear,01n,21.48800000000004,1,2018-02-06 ,19.294117647058822,17.0,15.0,2.0,88.0,12.0
1088,1517886000,2018-02-06 03:00:00 ,4975802,266.47,265.15,268.15,1022,49,2,Clear,01n,19.97600000000009,1,2018-02-06 ,4.833333333333333,6.0,6.0,0.0,100.0,0.0
1089,1517889600,2018-02-06 04:00:00 ,4975802,266.14,264.15,267.15,1023,53,2,Clear,01n,19.382000000000016,1,2018-02-06 ,10.0,7.0,5.0,2.0,71.0,29.0
1090,1517893200,2018-02-06 05:00:00 ,4975802,264.94,263.15,266.15,1023,57,2,Clear,01n,17.222000000000037,1,2018-02-06 ,9.4,5.0,5.0,0.0,100.0,0.0
1091,1517896800,2018-02-06 06:00:00 ,4975802,264.47,261.15,266.15,1024,48,3,Clear,01n,16.37600000000009,1,2018-02-06 ,3.5,2.0,2.0,0.0,100.0,0.0
1092,1517900400,2018-02-06 07:00:00 ,4975802,264.48,261.15,266.15,1024,48,3,Clear,01n,16.394000000000073,1,2018-02-06 ,9.0,1.0,1.0,0.0,100.0,0.0
1093,1517904000,2018-02-06 08:00:00 ,4975802,263.8,261.15,265.15,1025,52,2,Clear,01n,15.170000000000062,1,2018-02-06 ,6.5,2.0,2.0,0.0,100.0,0.0
1094,1517907600,2018-02-06 09:00:00 ,4975802,264.48,262.15,266.15,1026,67,2,Clear,01n,16.394000000000073,1,2018-02-06 ,51.33333333333334,3.0,3.0,0.0,100.0,0.0
1095,1517911200,2018-02-06 10:00:00 ,4975802,264.47,262.15,266.15,1025,52,4,Clear,01n,16.37600000000009,1,2018-02-06 ,31.33333333333333,6.0,5.0,1.0,83.0,17.0
1096,1517914800,2018-02-06 11:00:00 ,4975802,264.8,262.15,266.15,1026,57,2,Clouds,04n,16.970000000000063,2,2018-02-06 ,23.33333333333333,6.0,5.0,1.0,83.0,17.0
