dt_iso,city_id,pressure,humidity,wind_speed,avg_temp_f,weather_type,Average Trip Duration,Amount of Rides,Subscribers,Non Subscribers,Subscriber %,Non Subscriber %
2018-08-02,4930956,1017.1666666666666,79.04166666666667,3.25,82.23650000000005,2.0,21.629620014029673,8481.0,6729.0,1752.0,79.0,21.0
2018-08-03,4930956,1020.0,80.04166666666667,3.375,80.42225000000003,2.0,27.311448320423352,7587.0,6196.0,1391.0,82.0,18.0
2018-08-04,4930956,1019.7083333333334,90.58333333333333,3.125,75.81800000000005,[2. 7.],30.277890779454072,8563.0,6643.0,1920.0,78.0,22.0
2018-08-05,4930956,1019.125,80.41666666666667,2.0416666666666665,76.06175000000003,6.0,41.44915315724639,8957.0,6501.0,2456.0,73.0,27.0
2018-08-06,4930956,1017.9166666666666,77.95833333333333,1.6666666666666667,80.38625000000005,1.0,66.35027524663283,3124.0,2138.0,986.0,68.0,32.0
2018-08-07,4930956,1014.5833333333334,77.29166666666667,2.125,82.11329375750006,1.0,36.401295851538144,3515.0,2383.0,1132.0,68.0,32.0
2018-08-08,4930956,1012.2916666666666,84.91666666666667,1.8333333333333333,79.11725000000003,2.0,118.34719760711823,6045.0,4987.0,1058.0,82.0,18.0
2018-08-09,4930956,1007.75,83.45833333333333,2.9583333333333335,78.45050000000005,6.0,22.582016757814944,8093.0,6637.0,1456.0,82.0,18.0
2018-08-10,4930956,1010.5416666666666,70.25,2.875,75.90500000000007,1.0,32.84138520335534,8826.0,6975.0,1851.0,79.0,21.0
2018-08-11,4930956,1015.9130434782609,87.26086956521739,2.0869565217391304,70.26800000000003,7.0,22.457074896000208,8359.0,6555.0,1804.0,78.0,22.0
2018-08-12,4930956,1018.125,95.04166666666667,2.7083333333333335,70.18025000000006,4.0,67.6776356078076,7607.0,5683.0,1924.0,75.0,25.0
2018-08-13,4930956,1018.5416666666666,94.75,3.125,68.93450000000003,6.0,35.57795888480611,5076.0,2916.0,2160.0,57.0,43.0
